velo_in,temp_in,time,frac,temp_pcm
0.3,80.0,0.0,0.0000,30.0000
0.3,80.0,20.0,0.0000,30.7864
0.3,80.0,40.0,0.0000,31.8199
0.3,80.0,60.0,0.0000,32.8850
0.3,80.0,80.0,0.0000,33.9569
0.3,80.0,100.0,0.0016,34.9825
0.3,80.0,120.0,0.0059,35.9073
0.3,80.0,140.0,0.0119,36.7628
0.3,80.0,160.0,0.0191,37.5659
0.3,80.0,180.0,0.0272,38.3265
0.3,80.0,200.0,0.0360,39.0520
0.3,80.0,220.0,0.0454,39.7416
0.3,80.0,240.0,0.0551,40.4076
0.3,80.0,260.0,0.0653,41.0398
0.3,80.0,280.0,0.0757,41.6545
0.3,80.0,300.0,0.0864,42.2439
0.3,80.0,320.0,0.0974,42.8044
0.3,80.0,340.0,0.1082,43.3593
0.3,80.0,360.0,0.1194,43.8859
0.3,80.0,380.0,0.1304,44.4030
0.3,80.0,400.0,0.1416,44.9006
0.3,80.0,420.0,0.1527,45.3855
0.3,80.0,440.0,0.1638,45.8548
0.3,80.0,460.0,0.1750,46.3093
0.3,80.0,480.0,0.1860,46.7547
0.3,80.0,500.0,0.1971,47.1869
0.3,80.0,520.0,0.2082,47.6038
0.3,80.0,540.0,0.2193,48.0108
0.3,80.0,560.0,0.2303,48.4095
0.3,80.0,580.0,0.2414,48.7918
0.3,80.0,600.0,0.2525,49.1629
0.3,80.0,620.0,0.2634,49.5299
0.3,80.0,640.0,0.2745,49.8822
0.3,80.0,660.0,0.2856,50.2221
0.3,80.0,680.0,0.2967,50.5570
0.3,80.0,700.0,0.3078,50.8827
0.3,80.0,720.0,0.3189,51.1959
0.3,80.0,740.0,0.3301,51.5020
0.3,80.0,760.0,0.3412,51.8031
0.3,80.0,780.0,0.3525,52.0923
0.3,80.0,800.0,0.3637,52.3740
0.3,80.0,820.0,0.3749,52.6530
0.3,80.0,840.0,0.3862,52.9218
0.3,80.0,860.0,0.3975,53.1837
0.3,80.0,880.0,0.4088,53.4426
0.3,80.0,900.0,0.4202,53.6935
0.3,80.0,920.0,0.4316,53.9386
0.3,80.0,940.0,0.4430,54.1808
0.3,80.0,960.0,0.4545,54.4169
0.3,80.0,980.0,0.4660,54.6479
0.3,80.0,1000.0,0.4775,54.8763
0.3,80.0,1020.0,0.4890,55.0997
0.3,80.0,1040.0,0.5006,55.3196
0.3,80.0,1060.0,0.5122,55.5374
0.3,80.0,1080.0,0.5239,55.7506
0.3,80.0,1100.0,0.5356,55.9618
0.3,80.0,1120.0,0.5474,56.1709
0.3,80.0,1140.0,0.5592,56.3775
0.3,80.0,1160.0,0.5709,56.5862
0.3,80.0,1180.0,0.5826,56.7963
0.3,80.0,1200.0,0.5942,57.0070
0.3,80.0,1220.0,0.6058,57.2206
0.3,80.0,1240.0,0.6174,57.4347
0.3,80.0,1260.0,0.6289,57.6505
0.3,80.0,1280.0,0.6403,57.8686
0.3,80.0,1300.0,0.6517,58.0871
0.3,80.0,1320.0,0.6631,58.3076
0.3,80.0,1340.0,0.6744,58.5296
0.3,80.0,1360.0,0.6856,58.7519
0.3,80.0,1380.0,0.6968,58.9768
0.3,80.0,1400.0,0.7080,59.2021
0.3,80.0,1420.0,0.7191,59.4286
0.3,80.0,1440.0,0.7301,59.6572
0.3,80.0,1460.0,0.7411,59.8858
0.3,80.0,1480.0,0.7521,60.1162
0.3,80.0,1500.0,0.7629,60.3476
0.3,80.0,1520.0,0.7738,60.5797
0.3,80.0,1540.0,0.7845,60.8136
0.3,80.0,1560.0,0.7952,61.0476
0.3,80.0,1580.0,0.8058,61.2831
0.3,80.0,1600.0,0.8164,61.5197
0.3,80.0,1620.0,0.8268,61.7570
0.3,80.0,1640.0,0.8372,61.9955
0.3,80.0,1660.0,0.8475,62.2347
0.3,80.0,1680.0,0.8577,62.4752
0.3,80.0,1700.0,0.8677,62.7176
0.3,80.0,1720.0,0.8776,62.9609
0.3,80.0,1740.0,0.8874,63.2066
0.3,80.0,1760.0,0.8969,63.4545
0.3,80.0,1780.0,0.9063,63.7052
0.3,80.0,1800.0,0.9154,63.9607
0.3,80.0,1820.0,0.9242,64.2204
0.3,80.0,1840.0,0.9326,64.4874
0.3,80.0,1860.0,0.9406,64.7630
0.3,80.0,1880.0,0.9481,65.0481
0.3,80.0,1900.0,0.9551,65.3430
0.3,80.0,1920.0,0.9615,65.6458
0.3,80.0,1940.0,0.9674,65.9562
0.3,80.0,1960.0,0.9728,66.2726
0.3,80.0,1980.0,0.9777,66.5936
0.3,80.0,2000.0,0.9821,66.9190
0.3,80.0,2020.0,0.9860,67.2477
0.3,80.0,2040.0,0.9895,67.5787
0.3,80.0,2060.0,0.9925,67.9125
0.3,80.0,2080.0,0.9951,68.2486
0.3,80.0,2100.0,0.9971,68.5866
0.3,80.0,2120.0,0.9987,68.9282
0.3,80.0,2140.0,0.9997,69.2740
0.3,80.0,2160.0,1.0000,69.6287
0.3,80.0,2180.0,1.0000,69.9768
0.3,80.0,2200.0,1.0000,70.3087
0.3,80.0,2220.0,1.0000,70.6265
0.3,80.0,2240.0,1.0000,70.9315
0.3,80.0,2260.0,1.0000,71.2245
0.3,80.0,2280.0,1.0000,71.5063
0.3,80.0,2300.0,1.0000,71.7777
0.3,80.0,2320.0,1.0000,72.0391
0.3,80.0,2340.0,1.0000,72.2912
0.3,80.0,2360.0,1.0000,72.5344
0.3,80.0,2380.0,1.0000,72.7692
0.3,80.0,2400.0,1.0000,72.9959
0.3,80.0,2420.0,1.0000,73.2149
0.3,80.0,2440.0,1.0000,73.4265
0.3,80.0,2460.0,1.0000,73.6311
0.3,80.0,2480.0,1.0000,73.8290
0.3,80.0,2500.0,1.0000,74.0204
0.3,80.0,2520.0,1.0000,74.2055
0.3,80.0,2540.0,1.0000,74.3847
0.3,80.0,2560.0,1.0000,74.5581
0.3,80.0,2580.0,1.0000,74.7259
0.3,80.0,2600.0,1.0000,74.8884
0.3,80.0,2620.0,1.0000,75.0458
0.3,80.0,2640.0,1.0000,75.1982
0.3,80.0,2660.0,1.0000,75.3458
0.3,80.0,2680.0,1.0000,75.4888
0.3,80.0,2700.0,1.0000,75.6273
0.3,80.0,2720.0,1.0000,75.7614
0.3,80.0,2740.0,1.0000,75.8914
0.3,80.0,2760.0,1.0000,76.0174
0.3,80.0,2780.0,1.0000,76.1394
0.3,80.0,2800.0,1.0000,76.2577
0.3,80.0,2820.0,1.0000,76.3723
0.3,80.0,2840.0,1.0000,76.4834
0.3,80.0,2860.0,1.0000,76.5911
0.3,80.0,2880.0,1.0000,76.6954
0.3,80.0,2900.0,1.0000,76.7966
0.3,80.0,2920.0,1.0000,76.8946
0.3,80.0,2940.0,1.0000,76.9896
0.3,80.0,2960.0,1.0000,77.0817
0.3,80.0,2980.0,1.0000,77.1710
0.3,80.0,3000.0,1.0000,77.2576
0.3,80.0,3020.0,1.0000,77.3414
0.3,80.0,3040.0,1.0000,77.4228
0.3,80.0,3060.0,1.0000,77.5016
0.3,80.0,3080.0,1.0000,77.5780
0.3,80.0,3100.0,1.0000,77.6521
0.3,80.0,3120.0,1.0000,77.7239
0.3,80.0,3140.0,1.0000,77.7936
0.3,80.0,3160.0,1.0000,77.8610
0.3,80.0,3180.0,1.0000,77.9265
0.3,80.0,3200.0,1.0000,77.9899
0.3,80.0,3220.0,1.0000,78.0514
0.3,80.0,3240.0,1.0000,78.1110
0.3,80.0,3260.0,1.0000,78.1688
0.3,80.0,3280.0,1.0000,78.2248
0.3,80.0,3300.0,1.0000,78.2791
0.3,80.0,3320.0,1.0000,78.3318
0.3,80.0,3340.0,1.0000,78.3828
0.3,80.0,3360.0,1.0000,78.4323
0.3,80.0,3380.0,1.0000,78.4803
0.3,80.0,3400.0,1.0000,78.5268
0.3,80.0,3420.0,1.0000,78.5719
0.3,80.0,3440.0,1.0000,78.6156
0.3,80.0,3460.0,1.0000,78.6579
0.3,80.0,3480.0,1.0000,78.6990
0.3,80.0,3500.0,1.0000,78.7388
0.3,80.0,3520.0,1.0000,78.7774
0.3,80.0,3540.0,1.0000,78.8148
0.3,80.0,3560.0,1.0000,78.8511
0.3,80.0,3580.0,1.0000,78.8863
0.3,80.0,3600.0,1.0000,78.9204
0.3,80.0,3620.0,1.0000,78.9534
0.3,80.0,3640.0,1.0000,78.9854
0.3,80.0,3660.0,1.0000,79.0165
0.3,80.0,3680.0,1.0000,79.0466
0.3,80.0,3700.0,1.0000,79.0757
0.3,80.0,3720.0,1.0000,79.1040
0.3,80.0,3740.0,1.0000,79.1314
0.3,80.0,3760.0,1.0000,79.1580
0.3,80.0,3780.0,1.0000,79.1838
0.3,80.0,3800.0,1.0000,79.2088
0.3,80.0,3820.0,1.0000,79.2330
0.3,80.0,3840.0,1.0000,79.2564
0.3,80.0,3860.0,1.0000,79.2792
0.4,80.0,0.0,0.0000,30.0000
0.4,80.0,20.0,0.0000,31.0463
0.4,80.0,40.0,0.0000,32.4351
0.4,80.0,60.0,0.0000,33.8581
0.4,80.0,80.0,0.0035,35.1747
0.4,80.0,100.0,0.0107,36.3493
0.4,80.0,120.0,0.0202,37.4262
0.4,80.0,140.0,0.0311,38.4292
0.4,80.0,160.0,0.0432,39.3709
0.4,80.0,180.0,0.0563,40.2584
0.4,80.0,200.0,0.0699,41.1035
0.4,80.0,220.0,0.0841,41.9049
0.4,80.0,240.0,0.0986,42.6698
0.4,80.0,260.0,0.1133,43.4020
0.4,80.0,280.0,0.1282,44.1035
0.4,80.0,300.0,0.1431,44.7782
0.4,80.0,320.0,0.1581,45.4248
0.4,80.0,340.0,0.1731,46.0496
0.4,80.0,360.0,0.1879,46.6538
0.4,80.0,380.0,0.2026,47.2405
0.4,80.0,400.0,0.2173,47.8068
0.4,80.0,420.0,0.2319,48.3532
0.4,80.0,440.0,0.2464,48.8808
0.4,80.0,460.0,0.2609,49.3907
0.4,80.0,480.0,0.2754,49.8835
0.4,80.0,500.0,0.2899,50.3589
0.4,80.0,520.0,0.3044,50.8175
0.4,80.0,540.0,0.3189,51.2599
0.4,80.0,560.0,0.3334,51.6872
0.4,80.0,580.0,0.3479,52.1008
0.4,80.0,600.0,0.3624,52.5013
0.4,80.0,620.0,0.3770,52.8896
0.4,80.0,640.0,0.3916,53.2659
0.4,80.0,660.0,0.4062,53.6304
0.4,80.0,680.0,0.4209,53.9839
0.4,80.0,700.0,0.4357,54.3274
0.4,80.0,720.0,0.4505,54.6609
0.4,80.0,740.0,0.4653,54.9858
0.4,80.0,760.0,0.4803,55.3033
0.4,80.0,780.0,0.4952,55.6133
0.4,80.0,800.0,0.5103,55.9161
0.4,80.0,820.0,0.5255,56.2120
0.4,80.0,840.0,0.5408,56.5007
0.4,80.0,860.0,0.5562,56.7870
0.4,80.0,880.0,0.5715,57.0755
0.4,80.0,900.0,0.5866,57.3666
0.4,80.0,920.0,0.6018,57.6600
0.4,80.0,940.0,0.6168,57.9555
0.4,80.0,960.0,0.6317,58.2532
0.4,80.0,980.0,0.6465,58.5540
0.4,80.0,1000.0,0.6613,58.8573
0.4,80.0,1020.0,0.6759,59.1628
0.4,80.0,1040.0,0.6905,59.4701
0.4,80.0,1060.0,0.7049,59.7789
0.4,80.0,1080.0,0.7193,60.0907
0.4,80.0,1100.0,0.7335,60.4046
0.4,80.0,1120.0,0.7476,60.7205
0.4,80.0,1140.0,0.7617,61.0378
0.4,80.0,1160.0,0.7756,61.3564
0.4,80.0,1180.0,0.7893,61.6775
0.4,80.0,1200.0,0.8029,62.0005
0.4,80.0,1220.0,0.8164,62.3252
0.4,80.0,1240.0,0.8297,62.6510
0.4,80.0,1260.0,0.8428,62.9782
0.4,80.0,1280.0,0.8557,63.3079
0.4,80.0,1300.0,0.8684,63.6398
0.4,80.0,1320.0,0.8808,63.9740
0.4,80.0,1340.0,0.8930,64.3105
0.4,80.0,1360.0,0.9048,64.6508
0.4,80.0,1380.0,0.9162,64.9963
0.4,80.0,1400.0,0.9271,65.3483
0.4,80.0,1420.0,0.9375,65.7089
0.4,80.0,1440.0,0.9471,66.0809
0.4,80.0,1460.0,0.9560,66.4665
0.4,80.0,1480.0,0.9640,66.8661
0.4,80.0,1500.0,0.9711,67.2769
0.4,80.0,1520.0,0.9773,67.6959
0.4,80.0,1540.0,0.9828,68.1209
0.4,80.0,1560.0,0.9875,68.5495
0.4,80.0,1580.0,0.9915,68.9808
0.4,80.0,1600.0,0.9947,69.4135
0.4,80.0,1620.0,0.9972,69.8466
0.4,80.0,1640.0,0.9989,70.2809
0.4,80.0,1660.0,0.9999,70.7178
0.4,80.0,1680.0,1.0000,71.1567
0.4,80.0,1700.0,1.0000,71.5715
0.4,80.0,1720.0,1.0000,71.9619
0.4,80.0,1740.0,1.0000,72.3304
0.4,80.0,1760.0,1.0000,72.6791
0.4,80.0,1780.0,1.0000,73.0095
0.4,80.0,1800.0,1.0000,73.3231
0.4,80.0,1820.0,1.0000,73.6209
0.4,80.0,1840.0,1.0000,73.9041
0.4,80.0,1860.0,1.0000,74.1736
0.4,80.0,1880.0,1.0000,74.4302
0.4,80.0,1900.0,1.0000,74.6747
0.4,80.0,1920.0,1.0000,74.9078
0.4,80.0,1940.0,1.0000,75.1301
0.4,80.0,1960.0,1.0000,75.3422
0.4,80.0,1980.0,1.0000,75.5447
0.4,80.0,2000.0,1.0000,75.7380
0.4,80.0,2020.0,1.0000,75.9226
0.4,80.0,2040.0,1.0000,76.0989
0.4,80.0,2060.0,1.0000,76.2674
0.4,80.0,2080.0,1.0000,76.4284
0.4,80.0,2100.0,1.0000,76.5824
0.4,80.0,2120.0,1.0000,76.7295
0.4,80.0,2140.0,1.0000,76.8702
0.4,80.0,2160.0,1.0000,77.0048
0.4,80.0,2180.0,1.0000,77.1335
0.4,80.0,2200.0,1.0000,77.2565
0.4,80.0,2220.0,1.0000,77.3743
0.4,80.0,2240.0,1.0000,77.4869
0.4,80.0,2260.0,1.0000,77.5947
0.4,80.0,2280.0,1.0000,77.6978
0.4,80.0,2300.0,1.0000,77.7965
0.4,80.0,2320.0,1.0000,77.8909
0.4,80.0,2340.0,1.0000,77.9812
0.4,80.0,2360.0,1.0000,78.0677
0.4,80.0,2380.0,1.0000,78.1504
0.4,80.0,2400.0,1.0000,78.2296
0.4,80.0,2420.0,1.0000,78.3054
0.4,80.0,2440.0,1.0000,78.3779
0.4,80.0,2460.0,1.0000,78.4473
0.4,80.0,2480.0,1.0000,78.5138
0.4,80.0,2500.0,1.0000,78.5774
0.4,80.0,2520.0,1.0000,78.6382
0.4,80.0,2540.0,1.0000,78.6965
0.4,80.0,2560.0,1.0000,78.7523
0.4,80.0,2580.0,1.0000,78.8057
0.4,80.0,2600.0,1.0000,78.8568
0.4,80.0,2620.0,1.0000,78.9057
0.4,80.0,2640.0,1.0000,78.9525
0.4,80.0,2660.0,1.0000,78.9973
0.4,80.0,2680.0,1.0000,79.0402
0.4,80.0,2700.0,1.0000,79.0813
0.4,80.0,2720.0,1.0000,79.1206
0.4,80.0,2740.0,1.0000,79.1582
0.4,80.0,2760.0,1.0000,79.1942
0.4,80.0,2780.0,1.0000,79.2286
0.4,80.0,2800.0,1.0000,79.2616
0.4,80.0,2820.0,1.0000,79.2932
0.4,80.0,2840.0,1.0000,79.3234
0.4,80.0,2860.0,1.0000,79.3523
0.4,80.0,2880.0,1.0000,79.3800
0.4,80.0,2900.0,1.0000,79.4065
0.4,80.0,2920.0,1.0000,79.4319
0.4,80.0,2940.0,1.0000,79.4561
0.4,80.0,2960.0,1.0000,79.4794
0.4,80.0,2980.0,1.0000,79.5016
0.4,80.0,3000.0,1.0000,79.5229
0.5,80.0,0.0,0.0000,30.0000
0.5,80.0,8.0,0.0000,30.3671
0.5,80.0,16.0,0.0000,30.9692
0.5,80.0,24.0,0.0000,31.6410
0.5,80.0,32.0,0.0000,32.3380
0.5,80.0,40.0,0.0000,33.0442
0.5,80.0,48.0,0.0000,33.7537
0.5,80.0,56.0,0.0010,34.4362
0.5,80.0,64.0,0.0032,35.0768
0.5,80.0,72.0,0.0062,35.6854
0.5,80.0,80.0,0.0098,36.2671
0.5,80.0,88.0,0.0140,36.8245
0.5,80.0,96.0,0.0186,37.3621
0.5,80.0,104.0,0.0236,37.8792
0.5,80.0,112.0,0.0290,38.3772
0.5,80.0,120.0,0.0347,38.8621
0.5,80.0,128.0,0.0406,39.3323
0.5,80.0,136.0,0.0469,39.7821
0.5,80.0,144.0,0.0533,40.2248
0.5,80.0,152.0,0.0598,40.6569
0.5,80.0,160.0,0.0665,41.0744
0.5,80.0,168.0,0.0733,41.4825
0.5,80.0,176.0,0.0805,41.8749
0.5,80.0,184.0,0.0877,42.2569
0.5,80.0,192.0,0.0947,42.6424
0.5,80.0,200.0,0.1017,43.0209
0.5,80.0,208.0,0.1094,43.3682
0.5,80.0,216.0,0.1169,43.7182
0.5,80.0,224.0,0.1243,44.0618
0.5,80.0,232.0,0.1314,44.4142
0.5,80.0,240.0,0.1391,44.7376
0.5,80.0,248.0,0.1467,45.0566
0.5,80.0,256.0,0.1542,45.3756
0.5,80.0,264.0,0.1618,45.6822
0.5,80.0,272.0,0.1690,46.0004
0.5,80.0,280.0,0.1767,46.2949
0.5,80.0,288.0,0.1841,46.5936
0.5,80.0,296.0,0.1916,46.8821
0.5,80.0,304.0,0.1994,47.1522
0.5,80.0,312.0,0.2067,47.4399
0.5,80.0,320.0,0.2140,47.7225
0.5,80.0,328.0,0.2211,48.0043
0.5,80.0,336.0,0.2283,48.2753
0.5,80.0,344.0,0.2359,48.5266
0.5,80.0,352.0,0.2433,48.7811
0.5,80.0,360.0,0.2504,49.0462
0.5,80.0,368.0,0.2575,49.3051
0.5,80.0,376.0,0.2645,49.5593
0.5,80.0,384.0,0.2719,49.7932
0.5,80.0,392.0,0.2794,50.0214
0.5,80.0,400.0,0.2864,50.2670
0.5,80.0,408.0,0.2934,50.5056
0.5,80.0,416.0,0.3004,50.7408
0.5,80.0,424.0,0.3077,50.9589
0.5,80.0,432.0,0.3152,51.1670
0.5,80.0,440.0,0.3223,51.3898
0.5,80.0,448.0,0.3293,51.6089
0.5,80.0,456.0,0.3363,51.8270
0.5,80.0,464.0,0.3435,52.0322
0.5,80.0,472.0,0.3508,52.2284
0.5,80.0,480.0,0.3581,52.4249
0.5,80.0,488.0,0.3651,52.6282
0.5,80.0,496.0,0.3722,52.8270
0.5,80.0,504.0,0.3793,53.0212
0.5,80.0,512.0,0.3866,53.2063
0.5,80.0,520.0,0.3940,53.3842
0.5,80.0,528.0,0.4011,53.5700
0.5,80.0,536.0,0.4083,53.7523
0.5,80.0,544.0,0.4154,53.9346
0.5,80.0,552.0,0.4227,54.1094
0.5,80.0,560.0,0.4300,54.2771
0.5,80.0,568.0,0.4374,54.4456
0.5,80.0,576.0,0.4446,54.6145
0.5,80.0,584.0,0.4519,54.7813
0.5,80.0,592.0,0.4591,54.9486
0.5,80.0,600.0,0.4665,55.1077
0.5,80.0,608.0,0.4740,55.2637
0.5,80.0,616.0,0.4813,55.4207
0.5,80.0,624.0,0.4888,55.5760
0.5,80.0,632.0,0.4962,55.7296
0.5,80.0,640.0,0.5036,55.8828
0.5,80.0,648.0,0.5111,56.0298
0.5,80.0,656.0,0.5187,56.1757
0.5,80.0,664.0,0.5263,56.3213
0.5,80.0,672.0,0.5339,56.4641
0.5,80.0,680.0,0.5415,56.6080
0.5,80.0,688.0,0.5490,56.7535
0.5,80.0,696.0,0.5566,56.8990
0.5,80.0,704.0,0.5641,57.0445
0.5,80.0,712.0,0.5716,57.1897
0.5,80.0,720.0,0.5791,57.3346
0.5,80.0,728.0,0.5866,57.4809
0.5,80.0,736.0,0.5940,57.6311
0.5,80.0,744.0,0.6014,57.7803
0.5,80.0,752.0,0.6088,57.9295
0.5,80.0,760.0,0.6162,58.0786
0.5,80.0,768.0,0.6235,58.2273
0.5,80.0,776.0,0.6309,58.3771
0.5,80.0,784.0,0.6381,58.5297
0.5,80.0,792.0,0.6454,58.6834
0.5,80.0,800.0,0.6526,58.8360
0.5,80.0,808.0,0.6598,58.9893
0.5,80.0,816.0,0.6670,59.1402
0.5,80.0,824.0,0.6742,59.2925
0.5,80.0,832.0,0.6813,59.4491
0.5,80.0,840.0,0.6884,59.6061
0.5,80.0,848.0,0.6954,59.7626
0.5,80.0,856.0,0.7025,59.9181
0.5,80.0,864.0,0.7096,60.0722
0.5,80.0,872.0,0.7166,60.2285
0.5,80.0,880.0,0.7235,60.3872
0.5,80.0,888.0,0.7304,60.5480
0.5,80.0,896.0,0.7373,60.7063
0.5,80.0,904.0,0.7441,60.8657
0.5,80.0,912.0,0.7510,61.0233
0.5,80.0,920.0,0.7578,61.1814
0.5,80.0,928.0,0.7646,61.3420
0.5,80.0,936.0,0.7713,61.5053
0.5,80.0,944.0,0.7779,61.6680
0.5,80.0,952.0,0.7846,61.8293
0.5,80.0,960.0,0.7912,61.9896
0.5,80.0,968.0,0.7978,62.1504
0.5,80.0,976.0,0.8044,62.3132
0.5,80.0,984.0,0.8108,62.4795
0.5,80.0,992.0,0.8172,62.6440
0.5,80.0,1000.0,0.8236,62.8084
0.5,80.0,1008.0,0.8300,62.9714
0.5,80.0,1016.0,0.8363,63.1349
0.5,80.0,1024.0,0.8426,63.2998
0.5,80.0,1032.0,0.8487,63.4679
0.5,80.0,1040.0,0.8548,63.6350
0.5,80.0,1048.0,0.8609,63.8020
0.5,80.0,1056.0,0.8669,63.9678
0.5,80.0,1064.0,0.8730,64.1330
0.5,80.0,1072.0,0.8788,64.3016
0.5,80.0,1080.0,0.8846,64.4722
0.5,80.0,1088.0,0.8903,64.6433
0.5,80.0,1096.0,0.8959,64.8145
0.5,80.0,1104.0,0.9015,64.9841
0.5,80.0,1112.0,0.9071,65.1543
0.5,80.0,1120.0,0.9125,65.3258
0.5,80.0,1128.0,0.9178,65.5013
0.5,80.0,1136.0,0.9229,65.6782
0.5,80.0,1144.0,0.9279,65.8553
0.5,80.0,1152.0,0.9329,66.0320
0.5,80.0,1160.0,0.9378,66.2097
0.5,80.0,1168.0,0.9424,66.3913
0.5,80.0,1176.0,0.9469,66.5768
0.5,80.0,1184.0,0.9512,66.7658
0.5,80.0,1192.0,0.9553,66.9566
0.5,80.0,1200.0,0.9592,67.1483
0.5,80.0,1208.0,0.9630,67.3427
0.5,80.0,1216.0,0.9666,67.5404
0.5,80.0,1224.0,0.9699,67.7430
0.5,80.0,1232.0,0.9730,67.9470
0.5,80.0,1240.0,0.9759,68.1519
0.5,80.0,1248.0,0.9787,68.3573
0.5,80.0,1256.0,0.9813,68.5627
0.5,80.0,1264.0,0.9838,68.7707
0.5,80.0,1272.0,0.9860,68.9813
0.5,80.0,1280.0,0.9880,69.1912
0.5,80.0,1288.0,0.9899,69.4011
0.5,80.0,1296.0,0.9917,69.6097
0.5,80.0,1304.0,0.9932,69.8187
0.5,80.0,1312.0,0.9946,70.0292
0.5,80.0,1320.0,0.9958,70.2402
0.5,80.0,1328.0,0.9969,70.4497
0.5,80.0,1336.0,0.9978,70.6569
0.5,80.0,1344.0,0.9986,70.8636
0.5,80.0,1352.0,0.9993,71.0719
0.5,80.0,1360.0,0.9996,71.2824
0.5,80.0,1368.0,0.9999,71.4895
0.5,80.0,1376.0,1.0000,71.6988
0.5,80.0,1384.0,1.0000,71.9036
0.5,80.0,1392.0,1.0000,72.1015
0.5,80.0,1400.0,1.0000,72.2933
0.5,80.0,1408.0,1.0000,72.4793
0.5,80.0,1416.0,1.0000,72.6599
0.5,80.0,1424.0,1.0000,72.8354
0.5,80.0,1432.0,1.0000,73.0060
0.5,80.0,1440.0,1.0000,73.1718
0.5,80.0,1448.0,1.0000,73.3331
0.5,80.0,1456.0,1.0000,73.4901
0.5,80.0,1464.0,1.0000,73.6428
0.5,80.0,1472.0,1.0000,73.7916
0.5,80.0,1480.0,1.0000,73.9364
0.5,80.0,1488.0,1.0000,74.0775
0.5,80.0,1496.0,1.0000,74.2149
0.5,80.0,1504.0,1.0000,74.3489
0.5,80.0,1512.0,1.0000,74.4795
0.5,80.0,1520.0,1.0000,74.6067
0.5,80.0,1528.0,1.0000,74.7308
0.5,80.0,1536.0,1.0000,74.8518
0.5,80.0,1544.0,1.0000,74.9698
0.5,80.0,1552.0,1.0000,75.0849
0.5,80.0,1560.0,1.0000,75.1972
0.5,80.0,1568.0,1.0000,75.3068
0.5,80.0,1576.0,1.0000,75.4137
0.5,80.0,1584.0,1.0000,75.5180
0.5,80.0,1592.0,1.0000,75.6198
0.5,80.0,1600.0,1.0000,75.7192
0.5,80.0,1608.0,1.0000,75.8162
0.5,80.0,1616.0,1.0000,75.9109
0.5,80.0,1624.0,1.0000,76.0034
0.5,80.0,1632.0,1.0000,76.0936
0.5,80.0,1640.0,1.0000,76.1818
0.5,80.0,1648.0,1.0000,76.2679
0.5,80.0,1656.0,1.0000,76.3519
0.5,80.0,1664.0,1.0000,76.4340
0.5,80.0,1672.0,1.0000,76.5142
0.5,80.0,1680.0,1.0000,76.5925
0.5,80.0,1688.0,1.0000,76.6690
0.5,80.0,1696.0,1.0000,76.7438
0.5,80.0,1704.0,1.0000,76.8168
0.5,80.0,1712.0,1.0000,76.8881
0.5,80.0,1720.0,1.0000,76.9578
0.5,80.0,1728.0,1.0000,77.0259
0.5,80.0,1736.0,1.0000,77.0924
0.5,80.0,1744.0,1.0000,77.1575
0.5,80.0,1752.0,1.0000,77.2210
0.5,80.0,1760.0,1.0000,77.2831
0.5,80.0,1768.0,1.0000,77.3437
0.5,80.0,1776.0,1.0000,77.4030
0.5,80.0,1784.0,1.0000,77.4609
0.5,80.0,1792.0,1.0000,77.5176
0.5,80.0,1800.0,1.0000,77.5729
0.5,80.0,1808.0,1.0000,77.6270
0.5,80.0,1816.0,1.0000,77.6798
0.5,80.0,1824.0,1.0000,77.7315
0.5,80.0,1832.0,1.0000,77.7820
0.5,80.0,1840.0,1.0000,77.8314
0.5,80.0,1848.0,1.0000,77.8796
0.5,80.0,1856.0,1.0000,77.9268
0.5,80.0,1864.0,1.0000,77.9729
0.5,80.0,1872.0,1.0000,78.0180
0.5,80.0,1880.0,1.0000,78.0620
0.5,80.0,1888.0,1.0000,78.1051
0.5,80.0,1896.0,1.0000,78.1472
0.5,80.0,1904.0,1.0000,78.1883
0.5,80.0,1912.0,1.0000,78.2286
0.5,80.0,1920.0,1.0000,78.2679
0.5,80.0,1928.0,1.0000,78.3064
0.5,80.0,1936.0,1.0000,78.3440
0.5,80.0,1944.0,1.0000,78.3807
0.5,80.0,1952.0,1.0000,78.4167
0.5,80.0,1960.0,1.0000,78.4518
0.5,80.0,1968.0,1.0000,78.4861
0.5,80.0,1976.0,1.0000,78.5197
0.5,80.0,1984.0,1.0000,78.5526
